Program,Year,State,State ANSI,County,County ANSI,Commodity,Data Item,Value
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","6,700"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","15,100"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.25
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,HAY,"HAY, ALFALFA - ACRES HARVESTED","26,400"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","69,800"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.65
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,OATS,OATS - ACRES HARVESTED,760
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,OATS,OATS - ACRES PLANTED,"1,500"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,OATS,"OATS - PRODUCTION, MEASURED IN BU","57,700"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",75.9
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,SOYBEANS,SOYBEANS - ACRES HARVESTED,"22,700"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,SOYBEANS,SOYBEANS - ACRES PLANTED,"23,000"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","735,000"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.4
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","6,900"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","7,100"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","386,000"
SURVEY,2017,MINNESOTA,27,CLEARWATER,29,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",55.9
SURVEY,2017,MINNESOTA,27,KITTSON,69,CORN,CORN - ACRES PLANTED,"20,000"
SURVEY,2017,MINNESOTA,27,KITTSON,69,CORN,"CORN, GRAIN - ACRES HARVESTED","18,600"
SURVEY,2017,MINNESOTA,27,KITTSON,69,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,476,000"
SURVEY,2017,MINNESOTA,27,KITTSON,69,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133.1
SURVEY,2017,MINNESOTA,27,KITTSON,69,CORN,"CORN, SILAGE - ACRES HARVESTED",940
SURVEY,2017,MINNESOTA,27,KITTSON,69,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","16,200"
SURVEY,2017,MINNESOTA,27,KITTSON,69,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",17
SURVEY,2017,MINNESOTA,27,KITTSON,69,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","7,600"
SURVEY,2017,MINNESOTA,27,KITTSON,69,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","12,800"
SURVEY,2017,MINNESOTA,27,KITTSON,69,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.7
SURVEY,2017,MINNESOTA,27,KITTSON,69,HAY,"HAY, ALFALFA - ACRES HARVESTED","8,250"
SURVEY,2017,MINNESOTA,27,KITTSON,69,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","23,200"
SURVEY,2017,MINNESOTA,27,KITTSON,69,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8
SURVEY,2017,MINNESOTA,27,KITTSON,69,SOYBEANS,SOYBEANS - ACRES HARVESTED,"160,400"
SURVEY,2017,MINNESOTA,27,KITTSON,69,SOYBEANS,SOYBEANS - ACRES PLANTED,"161,500"
SURVEY,2017,MINNESOTA,27,KITTSON,69,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","5,642,000"
SURVEY,2017,MINNESOTA,27,KITTSON,69,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.2
SURVEY,2017,MINNESOTA,27,KITTSON,69,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,"22,600"
SURVEY,2017,MINNESOTA,27,KITTSON,69,SUGARBEETS,SUGARBEETS - ACRES PLANTED,"23,200"
SURVEY,2017,MINNESOTA,27,KITTSON,69,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS","624,000"
SURVEY,2017,MINNESOTA,27,KITTSON,69,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",18.7
SURVEY,2017,MINNESOTA,27,KITTSON,69,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",27.6
SURVEY,2017,MINNESOTA,27,KITTSON,69,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED","5,230"
SURVEY,2017,MINNESOTA,27,KITTSON,69,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES PLANTED","5,300"
SURVEY,2017,MINNESOTA,27,KITTSON,69,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","11,288,000"
SURVEY,2017,MINNESOTA,27,KITTSON,69,SUNFLOWER,"SUNFLOWER, OIL TYPE - YIELD, MEASURED IN LB / ACRE","2,160"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES HARVESTED","2,640"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED","2,800"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","55,200"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","2,090"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,CORN,CORN - ACRES PLANTED,"42,400"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, GRAIN - ACRES HARVESTED","41,100"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,295,000"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153.2
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, SILAGE - ACRES HARVESTED","1,100"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","18,300"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",16.5
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","1,410"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","3,330"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.35
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,SOYBEANS,SOYBEANS - ACRES HARVESTED,"69,500"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,SOYBEANS,SOYBEANS - ACRES PLANTED,"70,800"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","2,600,000"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.4
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,"2,300"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,SUGARBEETS,SUGARBEETS - ACRES PLANTED,"2,400"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS","76,400"
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",18.08
SURVEY,2017,MINNESOTA,27,MAHNOMEN,87,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",33.2
SURVEY,2017,MINNESOTA,27,MARSHALL,89,BARLEY,BARLEY - ACRES HARVESTED,"17,600"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,BARLEY,BARLEY - ACRES PLANTED,"18,800"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU","1,506,000"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",85.6
SURVEY,2017,MINNESOTA,27,MARSHALL,89,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES HARVESTED","8,030"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED","8,500"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","130,000"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,620"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,CORN,CORN - ACRES PLANTED,"58,400"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,CORN,"CORN, GRAIN - ACRES HARVESTED","56,400"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,916,000"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122.6
SURVEY,2017,MINNESOTA,27,MARSHALL,89,HAY,"HAY, ALFALFA - ACRES HARVESTED","15,600"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","43,400"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8
SURVEY,2017,MINNESOTA,27,MARSHALL,89,SOYBEANS,SOYBEANS - ACRES HARVESTED,"311,000"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,SOYBEANS,SOYBEANS - ACRES PLANTED,"314,000"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","9,228,000"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29.7
SURVEY,2017,MINNESOTA,27,MARSHALL,89,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,"36,700"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,SUGARBEETS,SUGARBEETS - ACRES PLANTED,"37,600"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS","1,014,000"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",18.18
SURVEY,2017,MINNESOTA,27,MARSHALL,89,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",27.6
SURVEY,2017,MINNESOTA,27,MARSHALL,89,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","160,200"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","164,500"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","11,141,000"
SURVEY,2017,MINNESOTA,27,MARSHALL,89,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",69.5
SURVEY,2017,MINNESOTA,27,NORMAN,107,CORN,CORN - ACRES PLANTED,"107,500"
SURVEY,2017,MINNESOTA,27,NORMAN,107,CORN,"CORN, GRAIN - ACRES HARVESTED","106,300"
SURVEY,2017,MINNESOTA,27,NORMAN,107,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","16,652,000"
SURVEY,2017,MINNESOTA,27,NORMAN,107,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156.7
SURVEY,2017,MINNESOTA,27,NORMAN,107,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","1,840"
SURVEY,2017,MINNESOTA,27,NORMAN,107,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","3,200"
SURVEY,2017,MINNESOTA,27,NORMAN,107,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.75
SURVEY,2017,MINNESOTA,27,NORMAN,107,HAY,"HAY, ALFALFA - ACRES HARVESTED","10,400"
SURVEY,2017,MINNESOTA,27,NORMAN,107,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","28,600"
SURVEY,2017,MINNESOTA,27,NORMAN,107,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.75
SURVEY,2017,MINNESOTA,27,NORMAN,107,SOYBEANS,SOYBEANS - ACRES HARVESTED,"206,000"
SURVEY,2017,MINNESOTA,27,NORMAN,107,SOYBEANS,SOYBEANS - ACRES PLANTED,"207,500"
SURVEY,2017,MINNESOTA,27,NORMAN,107,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","7,530,000"
SURVEY,2017,MINNESOTA,27,NORMAN,107,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.6
SURVEY,2017,MINNESOTA,27,NORMAN,107,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,"35,100"
SURVEY,2017,MINNESOTA,27,NORMAN,107,SUGARBEETS,SUGARBEETS - ACRES PLANTED,"36,000"
SURVEY,2017,MINNESOTA,27,NORMAN,107,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS","1,179,000"
SURVEY,2017,MINNESOTA,27,NORMAN,107,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",17.85
SURVEY,2017,MINNESOTA,27,NORMAN,107,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",33.6
SURVEY,2017,MINNESOTA,27,NORMAN,107,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","94,000"
SURVEY,2017,MINNESOTA,27,NORMAN,107,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","96,300"
SURVEY,2017,MINNESOTA,27,NORMAN,107,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","6,149,000"
SURVEY,2017,MINNESOTA,27,NORMAN,107,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",65.4
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,BARLEY,BARLEY - ACRES HARVESTED,"33,400"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,BARLEY,BARLEY - ACRES PLANTED,"36,300"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU","2,617,000"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",78.4
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES HARVESTED","58,910"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED","62,200"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","1,114,700"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,890"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,CORN - ACRES PLANTED,"162,800"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - ACRES HARVESTED","151,400"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","23,491,000"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.2
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, SILAGE - ACRES HARVESTED","17,290"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","306,300"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",17.5
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","16,300"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","28,370"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.75
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, ALFALFA - ACRES HARVESTED","13,350"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","38,600"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.9
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,OATS,OATS - ACRES HARVESTED,"17,400"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,OATS,OATS - ACRES PLANTED,"26,200"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,OATS,"OATS - PRODUCTION, MEASURED IN BU","1,486,500"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",85.4
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED","19,570"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES PLANTED","19,900"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB","39,935,000"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,SUNFLOWER,"SUNFLOWER, OIL TYPE - YIELD, MEASURED IN LB / ACRE","2,040"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","201,700"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","206,700"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","13,787,000"
SURVEY,2017,MINNESOTA,27,OTHER (COMBINED) COUNTIES,,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",68.4
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES HARVESTED","3,120"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED","3,400"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT","44,100"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,410"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,CORN,CORN - ACRES PLANTED,"19,700"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,CORN,"CORN, GRAIN - ACRES HARVESTED","17,500"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,086,000"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",119.2
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","2,550"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","8,200"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",3.2
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,HAY,"HAY, ALFALFA - ACRES HARVESTED","13,700"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","33,900"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.45
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,SOYBEANS,SOYBEANS - ACRES HARVESTED,"141,100"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,SOYBEANS,SOYBEANS - ACRES PLANTED,"142,000"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","3,628,000"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25.7
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,"1,000"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,SUGARBEETS,SUGARBEETS - ACRES PLANTED,"1,000"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS","29,100"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",17.67
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",29.1
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","69,100"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","70,800"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","4,876,000"
SURVEY,2017,MINNESOTA,27,PENNINGTON,113,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",70.6
SURVEY,2017,MINNESOTA,27,POLK,119,HAY,"HAY, ALFALFA - ACRES HARVESTED","21,600"
SURVEY,2017,MINNESOTA,27,POLK,119,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","60,300"
SURVEY,2017,MINNESOTA,27,POLK,119,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.8
SURVEY,2017,MINNESOTA,27,POLK,119,SOYBEANS,SOYBEANS - ACRES HARVESTED,"324,000"
SURVEY,2017,MINNESOTA,27,POLK,119,SOYBEANS,SOYBEANS - ACRES PLANTED,"326,000"
SURVEY,2017,MINNESOTA,27,POLK,119,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","12,433,000"
SURVEY,2017,MINNESOTA,27,POLK,119,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.4
SURVEY,2017,MINNESOTA,27,POLK,119,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,"87,000"
SURVEY,2017,MINNESOTA,27,POLK,119,SUGARBEETS,SUGARBEETS - ACRES PLANTED,"89,400"
SURVEY,2017,MINNESOTA,27,POLK,119,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS","2,713,000"
SURVEY,2017,MINNESOTA,27,POLK,119,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",17.91
SURVEY,2017,MINNESOTA,27,POLK,119,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",31.2
SURVEY,2017,MINNESOTA,27,POLK,119,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED","251,000"
SURVEY,2017,MINNESOTA,27,POLK,119,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED","257,000"
SURVEY,2017,MINNESOTA,27,POLK,119,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU","17,428,000"
SURVEY,2017,MINNESOTA,27,POLK,119,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",69.4
SURVEY,2017,MINNESOTA,27,RED LAKE,125,CORN,CORN - ACRES PLANTED,"21,700"
SURVEY,2017,MINNESOTA,27,RED LAKE,125,CORN,"CORN, GRAIN - ACRES HARVESTED","20,500"
SURVEY,2017,MINNESOTA,27,RED LAKE,125,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,867,000"
SURVEY,2017,MINNESOTA,27,RED LAKE,125,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139.9
SURVEY,2017,MINNESOTA,27,RED LAKE,125,CORN,"CORN, SILAGE - ACRES HARVESTED","1,150"
SURVEY,2017,MINNESOTA,27,RED LAKE,125,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS","20,700"
